,id,score
44,beb4aaaa89e0a0ae4fe8f7b3a488fba55a5c60aaaa22f630,0.002417131769990584
45,beb4aaaa89e0a0ae7b7381002f4078511c1a0e912f33fbac,0.003080980827547597
46,6ed384375c4a5eec34183a6aff27e3976f32bd70340e5fdc,0.009484612717224145
47,8f19388cfd6e2b9c0e19c6ee359b49bbe928becefb1cc726,0.002558666741089705
48,47645761dc56bb8c5ac7fb1c413f73ab0b240b23b42a09bc,0.005484911179138277
49,f000950527a6feb6db02d8ab5d0e6c5f0964709512fe3119,0.002928446092245165
50,82750f1b9d12235004be87feb5a5d775162da92daae97b9a,0.0026289187645681333
51,e9f7b28ec10e0470e39f753e99576aed4f20c01312064af3,0.007581076668203153
52,f000950527a6feb67c57f37b3bd8442e19d1318911e68e9f,0.00560116375313593
53,e9f7b28ec10e047089da56e946badaf8478af24af225838e,0.6160724138349164
54,47645761dc56bb8cc8042dd5066204df8d0eefa8c6b8b367,0.004348621849090641
55,82750f1b9d1223500d60e29d349d05a58e7619b909c95503,0.08812860356869434
56,59b38c56de383683fbf0391346de363a8c529780e7ba7156,0.7685225914515833
57,47645761dc56bb8c60ccde59481041938d2e1ca8cfbc885c,0.0024623861472124753
58,d8071a739aa75a3b89aa2e50bbf62cf5602a83b90e83535d,0.046908150021512926
59,516ab81418ed215d4e73032827e211aa814f53e558f0de83,0.004559155479205439
60,516ab81418ed215d71f81eb35535431fa9d5c5e660c1c2d0,0.005008830924235013
61,f000950527a6feb63b692ebf85ff8f6a3d31f2c10295c617,0.3160263873463801
62,e9f7b28ec10e0470680958384fda703d94ea77949c992f34,0.007293657654071799
63,f1c1045b13d18329bcec73ccd16a424c314aef52182503c2,0.002107531890442074
64,da8691b210adb3f6ddf02a4170cd06aacfd57b4289391ace,0.0028858201388813347
65,755db3b5c5f74eb42bc4d955a2ec1bc2446b27656294ae89,0.0032832859554688225
66,f000950527a6feb6d417ee8fd638e54aea0a8deef9388ab3,0.11973343912017351
67,da8691b210adb3f69e25ba2cafc22ddd42803a5fc124be69,0.0028506255919972254
68,f000950527a6feb63fbd71bde689bf93d6ce72edd71e5d8d,0.952186556034543
69,f000950527a6feb64b517b9decb14cfe80dcf97ed6858e35,0.03487137568798081
70,8f19388cfd6e2b9cb77fd70ca4d89282e3995bdc1ce7ebed,0.002865377189100557
71,f000950527a6feb6428680411ecf63d4689b9d81d58a88b3,0.43755398172533067
72,f000950527a6feb6695efd13bf23a876055a4de08243b9b1,0.007093330995990743
73,beb4aaaa89e0a0aea23e461d985a43f12bac79d985b8f649,0.0028518747190683057
74,4a8fc4f3fb4d8a0fca08471198303e1fc74195042bad377a,0.0022232382456486314
75,743e550a617316d5db1292c8baaa6ec8d291922bfb011232,0.002284231337642769
76,e9f7b28ec10e047010bcaaa1766db5cdf5c64e379b474d82,0.016941421530901907
77,f000950527a6feb6c75b2f5ddfdc5f8fb85d29fb90d4295d,0.006791809689781991
78,beb4aaaa89e0a0aeb6d6c5ad8efea56e6713939072e6cbeb,0.002417988535796383
79,f000950527a6feb65651556465982bfbb9a2cd20d162e6a2,0.019558017519466134
80,f000950527a6feb66c5fd897a57d75291b21ef4a071b3678,0.1977507429309626
81,59b38c56de38368333c781d36b35c2e018b60171dabc29bc,0.5281841193355165
82,f000950527a6feb6607dd2b254474ede91ffc0b9d87aec2e,0.004693873159886715
83,47e3664e12f3ce74b9574daa58bbf747ae7ca432ee0b5aba,0.319903917628454
84,f000950527a6feb68c118f22f42c613a4edce93419001cf4,0.16257343454950843
85,beb4aaaa89e0a0ae2239ca0d4ea7eb228e6b3349c816f0b3,0.0024391471848805406
86,beb4aaaa89e0a0ae2b8b453eea5d387f146871717de9476e,0.002508280897831288
87,755db3b5c5f74eb46f11dd2092bc255b737f94d33cb8f8a5,0.002246359433491261
88,e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,0.004428303589312104
89,9c7fa510616a6830e493e19cfeb7cc5a43fcb1907058ef9f,0.002415491543339173
90,ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,0.002456216982117965
91,da8691b210adb3f63b0b0097d48b4030bc7a53d7951eff4c,0.0021783406288196677
92,59b38c56de383683a62989d2eba60a6a4a4c5d57c07fd637,0.005700894837773583
93,4a8fc4f3fb4d8a0faccc53e6a793f36d881669049b51d81a,0.0023485620680539134
94,f000950527a6feb6279b374de7f51134bcb644018e39d1a0,0.0061939921253261416
95,da8691b210adb3f6ef6c729fb513dc930037f8e18091cbe6,0.0026999862802117806
96,9c7fa510616a68307cb6006404fa64b86cd63191822c4ad6,0.002278410874677536
97,f000950527a6feb6ffe907f8834823a2f59558e4c659f69f,0.026945192876761927
98,f000950527a6feb6863cc52ae5db8a053563cac24b2d8a56,0.007260509397855494
99,d8071a739aa75a3b26c023d70789cfe602fef8bd8a66e05e,0.006281538309332285
100,d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,0.10803277173062795
101,f000950527a6feb60b6b4bf43754692f8870dc439dd48595,0.5700602518217508
102,516ab81418ed215d6f0d3632605af32d94e9391c52d25e39,0.005445944409596363
103,516ab81418ed215dfb10c7c34e952ae99a7b836b661c8d63,0.007429194480042341
104,f000950527a6feb6541ae7475cd60b418c32912ef54ea962,0.038474599220385174
105,f000950527a6feb658a04c4144561ddf3b429ee4e81bd252,0.006986805895090745
106,da8691b210adb3f65a2b8dddcc8a9fbf2ae3145132e9dced,0.0021365230891602434
107,f000950527a6feb6536d6ddad37c016c0eabd47021b25fa2,0.006419687275329274
108,f000950527a6feb6f4d2d5f901cec96e8e5324bd3d36bd75,0.0033530503677169795
109,216bd2aaf4d07924f57853afa65fb18369368bd539729a31,0.01369143933883793
110,ed38190adf12fceb792c0f7f514a31554cffcd8fd25eeb9e,0.0027821208853155382
111,e9f7b28ec10e0470aa323e84bebc530d1104dc3d1efb169f,0.003923106607043475
112,b2d607e0054ca02b49921ece5e452f9f91170d5994ab0b51,0.0042366644084212614
113,9c7fa510616a683039929359f7a90b539ed1fc9bc6322839,0.002909934431274179
114,516ab81418ed215d6e335b1fc402ade29944fdf9f5c3c203,0.006147884728586033
115,f000950527a6feb64149c00c04d031175d76b77477ca88b2,0.013761630989896712
116,beb4aaaa89e0a0aebaf88e22d06775d7ab4df91512fe0ef0,0.0030970005271851843
117,e9f7b28ec10e0470c66661a8a2e469cf80bca319bbe03cd4,0.00784187945309143
118,f000950527a6feb6eef83dade8762113ebb8271286d344ac,0.0067471908643066845
119,e9f7b28ec10e0470aafc2ffa339f4d01a9e7242035e5d6c6,0.0043612962210806015
120,59b38c56de383683caccd769e941ff2f1ebf46b443f1df5c,0.6834816917557379
121,755db3b5c5f74eb47458b913babfe39943f2d53534742d69,0.0022452535733859893
122,beb4aaaa89e0a0ae4f45cd0e45852504caea510ef90a3aea,0.003273624095046835
123,d8071a739aa75a3ba83b7f2c22c42ae279f61dd81e4425f3,0.008985180103573414
124,beb4aaaa89e0a0aeb364be9540f0a81cb7169431944aefca,0.002461651377632869
125,755db3b5c5f74eb4c0ac15c8bb0bdc13fcadef0d3455a123,0.0026453241594379916
126,beb4aaaa89e0a0aeea343107f35e512adba8605b3afbbd8e,0.0032511893596866605
127,f000950527a6feb699a13c26f88d19d6faf16bd2a4ff25ef,0.0024944497154251164
128,e9f7b28ec10e0470b2556eed1e82a271a38e6dcf8233cf65,0.6690048183196465
129,f1c1045b13d183298edff695f77700e2295a6f0c2ff04d2f,0.0026897635610684464
130,d8071a739aa75a3bb7dd11c000bc47a9e87fd73e367d6871,0.007431054935595212
131,f000950527a6feb6afc74c186af0cdb93209e809db165818,0.008150584096733892
132,beb4aaaa89e0a0aec7cd9f6178efcd6fb84e17016c19422d,0.0024595428417894085
133,e9f7b28ec10e0470cd5266331b5e7a2a5037efcb707e1937,0.004323055506512111
134,e9f7b28ec10e0470081ebf12902fbe33a8794317dd5afee0,0.007520425959814313
135,47645761dc56bb8c5caa5113c493e21e363211e4ff436360,0.005464506286542931
136,d8071a739aa75a3b63b6b03b9e75ce10d1192a08401d1ba4,0.011544893682276338
137,8f19388cfd6e2b9cf77c41ce3e2bc4367642794c63be018a,0.0024114523708327657
138,f000950527a6feb6af81c98056e37c227757a362f89e9759,0.09008799338554024
139,f000950527a6feb6ac1249141db0c35af769a8e39dbe6417,0.00467872414429436
140,59b38c56de38368322ac5df04bc68ef97a16009ac6fc4379,0.9202250846696074
141,ed38190adf12fceb8c650ed5261f51b7df4769e496c228a8,0.002943798179782151
142,516ab81418ed215df2c88cfa2054aef4e7a45922a1c401c1,0.03773394922440389
143,beb4aaaa89e0a0ae5e8a5337b4532edc9a549c487ea400ce,0.002338334857693492
144,f000950527a6feb64bffba06ef2122dfd97f1690c31362e4,0.7756162309598047
145,59b38c56de38368319457904c45627e2ce62d1b9b3aa9bff,0.7503280225213104
146,47645761dc56bb8cd7b31ae84820263220a058c64b7735bf,0.00399797511950442
147,d8071a739aa75a3b8beaa7f2ea3a364a1bf8faefec72f871,0.005402617564694642
148,f000950527a6feb68f47436f0f03e4e09c75f8c3ee13e9ca,0.02512746112420784
149,ed38190adf12fceba4246b115f3026e6e01bd91b25b63fc2,0.002785452111093218
150,82750f1b9d1223505221c98808db0ff56c338fbd1b6159b1,0.8219142712122535
151,47645761dc56bb8ca5503ebc20d5f53bdece7afaa220f567,0.004856373433256374
152,d8071a739aa75a3b528a28c4397a28a35907136644d669f4,0.013201614879250288
153,e9f7b28ec10e04700b03725314dc2d671ce4ac6180c8b07f,0.03577667825781705
154,f000950527a6feb6d2004843a5f503767965229291a89fad,0.03126634414620243
155,59b38c56de38368309aaed37df8eebb25a11f4bd00064133,0.01184215931983001
156,d8071a739aa75a3bd45d9bf340c1791f667c3c7970fe6337,0.4316509869403543
157,da8691b210adb3f64a9968794c28493981e69eb08bc6408f,0.002799492873762607
158,d8071a739aa75a3b18bf9670d0aabe7ed7d0beeb89b2fcc8,0.002361127031781104
159,beb4aaaa89e0a0ae97ec0163aa846c8b858c278a87dfa143,0.0024543585752416614
160,9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,0.0021816303859574625
161,f000950527a6feb60693e1c07c7db8f762f7d7f9dcd049f5,0.5211800634337779
162,743e550a617316d58209c7832ff6ff01e81e78a162e95be1,0.0025922525234929805
163,f000950527a6feb6850b4f88775743da0759931e06400e7a,0.007109158473760544
164,516ab81418ed215d8f32dfd60e4357ebe97bc963d5961f50,0.00592426219862269
165,47e3664e12f3ce7490004ab889c25442e10c9545adb590ca,0.004324821363835054
166,9c7fa510616a6830bd8e01cdbffdcd633dbc84353ade59bf,0.002129365173966529
167,f000950527a6feb6579c9a10f15a5e696b7aa07076b2a629,0.00578584308701924
168,9c7fa510616a6830c661c582933f36819bd8731d11e77910,0.005268080671995277
169,f000950527a6feb63151ad8ae8b5857e9049fbb24f121e22,0.02061500940522744
170,f000950527a6feb631e904bf6594e5f1ea9318657f691e6a,0.005401582148731331
171,47e3664e12f3ce74c0a0b97b4ca82e9d6adc63ca3c5b3f53,0.010146028410848678
172,d8071a739aa75a3b5b3b71293eb9ff0bcb34b693bb5e4cc8,0.006385823663471586
173,d8071a739aa75a3bb674f4a1820aaf1d51d7012933fd15eb,0.006285219676196814
174,d8071a739aa75a3b0b0a782daddcbeaa981f66e5ad7ae0d4,0.051024742314610495
175,755db3b5c5f74eb46d355c4ed1fb290e63aa0b5e3270afb7,0.0027882218890101563
176,beb4aaaa89e0a0ae0ac659ffc3df61c0d2a83b81d29e7337,0.003238347719445649
177,f1c1045b13d18329756f7fe655ea90d557737eadff600a2e,0.002338177143444816
178,beb4aaaa89e0a0aeaf9ddc33ed0abb5d843f06a2cbe7cc39,0.0026167522303931342
179,f000950527a6feb65b01a83a2323298f4a9e310e998b27b8,0.007254862095504239
180,da8691b210adb3f6b043b4f3bb128680f5e38ca6c7bdb355,0.0023182574343293696
181,516ab81418ed215dae39f1d32b6c1ef766f52e05ba92f0c4,0.004969506562902913
182,d8071a739aa75a3bc2b1b1756b059d61fd2af625ec48e378,0.005502595706973064
183,8f19388cfd6e2b9c94c4c26ba1d1b85df34dfd430ffef4a2,0.0021709610792037108
184,da8691b210adb3f6a75ae37d643bfe4624b06032727f1fdd,0.0027209197055193084
185,f000950527a6feb69c3e3e336cf24dfdabd67fb289681c36,0.9514115586435027
186,d8071a739aa75a3b84ba15791b9f4f1b657d33c66bad0ea2,0.00455985940836199
187,47e3664e12f3ce74448b86e763e0ee3e64207406d0aaf0c6,0.03232382794817878
188,516ab81418ed215d270cf44276d995fb15824ee429bf275a,0.004984691125663528
189,ed38190adf12fceb993274e128febefa946ce1f1fa51a052,0.003683172225367893
190,f000950527a6feb613e4dde7ac141cfe5d692797c2744f85,0.006595476371107209
191,e9f7b28ec10e0470c0e1e97970cc736185a645782d4e5d32,0.009352738498926181
192,f000950527a6feb6310f33ad418265baa003976f3374fb3c,0.0066153069383289185
193,d8071a739aa75a3bc8a1c4a259295422962a348a0d99c19e,0.03274171906421059
194,d8071a739aa75a3b2b8c4cbd3c20d353e24e64e25fd34aab,0.004623099614584281
195,da8691b210adb3f6e7e1fdc2a4c659c92aed8227b682b385,0.002148419117567874
196,59b38c56de3836839bf450850584726cc4a907c7f8eff606,0.002406125954466308
197,f000950527a6feb6ccbe278f180a3654ae240740827b5c5e,0.018211872440119115
198,ed38190adf12fceba6fdced59df9dc9c9cd61eeed25629f3,0.0034297255166315203
199,8f19388cfd6e2b9c6955abbacafeb5cd9f0adb4924a39824,0.0022538680918562115
200,beb4aaaa89e0a0ae233c6d2ec455a2070f5d6ee8396d3022,0.0025587340602367453
201,9c7fa510616a6830e4424f1df40c21a50457210929792ee3,0.002128562724640798
202,f000950527a6feb6ca7efff3bf92ee89e4cb91b07ab2cef3,0.0057026753422392586
203,47e3664e12f3ce74631918e2cc6cbbcf549e61619e20a4ae,0.03418007605681008
204,4a8fc4f3fb4d8a0f596dda46fec3fd850fb440498d90af74,0.002715027946597377
205,f000950527a6feb6443a2591d173fd1774e07e18dcda58c8,0.004190475662549634
206,f1c1045b13d183293d6685c7e6cbd7807f3cac2ba03efba1,0.003303166595563175
207,d8071a739aa75a3b5d94b14c46469d78fe8f2916b240a6ec,0.0023236956432504253
208,f000950527a6feb65bc55136674c84a289f0ac29610ab86c,0.018455859856458295
209,ed38190adf12fcebce43423e92d7e0628ab1d17ecef0eb67,0.006413949309845598
210,f000950527a6feb67b1f8ecf7dbc4a66238422b01456ad0c,0.007723655538741761
211,9c7fa510616a6830c44abddfd2b18dc7234dff6b71950160,0.0022930879495033155
212,e9f7b28ec10e0470c213cfcd76d3b2915b9e314775d55c9a,0.04649052862320156
213,beb4aaaa89e0a0ae2c055d47c6c35ae3d8ba78b935b3fd8d,0.0024595459596895262
214,beb4aaaa89e0a0ae242d6d6521e6472f9078d8af47c5a80e,0.002435811973467327
215,47645761dc56bb8c48f026551ca0312ed8f39e076cf36f3b,0.005000391207805037
216,e9f7b28ec10e0470412c7c19e7db09b3af4bed52dfe1b39e,0.004863975060773509
217,f1c1045b13d183294519304b540df9edd18ed242a024672e,0.0021271794019176353
218,f000950527a6feb63fcab252e2ea1df71414d6c5f392216d,0.00547359767577037
219,f1c1045b13d18329282fd25c59f4d5d3ce8eef0ef37ab136,0.0027511336792021943
220,59b38c56de383683b90e19ce795c51ad711158b8be63ca74,0.8734104125848134
221,e9f7b28ec10e047026012d157af67b77bcdcd534356f8ff7,0.006071907997536244
222,59b38c56de38368398c436308dd3998bed53514d603f629e,0.014538388833040447
223,f000950527a6feb6ab3949b139dfbf0ff0cdb07b7acce980,0.005056467839357705
224,f1c1045b13d1832979a9d8f34019bab5e07eec92d0a82421,0.003250817195633391
225,da8691b210adb3f67334df8059623b1a137bade4c5884516,0.0022257515832385328
226,f1c1045b13d1832999fa417cadfd414199d1741a14f7adab,0.0022317175936395406
227,f000950527a6feb6582b866d489136b6305d3bfe2f2b4c14,0.6287628197217423
228,e9f7b28ec10e0470eb4c7affadcb7629628ab64327fb2a65,0.00445022758255586
229,f1c1045b13d18329a79458a60aafe31b733b3ee8e7dcf801,0.004048502867709851
230,f000950527a6feb6222d7ef5cc02fc517a3b6668499d9a11,0.005199391306994163
231,f000950527a6feb633b4c784e64741fe36ba525b67c37dd8,0.7671741506303863
232,f1c1045b13d1832946e15198fec2a56047fa1df5b9ea33aa,0.003146317992383104
233,beb4aaaa89e0a0ae3433ac04217bc08eaa8ca74909649e64,0.003123862782306373
234,f000950527a6feb673a6722312e1bf6ed90c54f06b7b10d0,0.010571198556126196
235,ed38190adf12fceb887211f0c981d17b192c08dac4f9b407,0.0036731561359711145
236,d8071a739aa75a3b412c525e6f6f2e20be58316425ba0b7f,0.009514649491230058
237,f000950527a6feb643e8a2c50cd72a0b7cd3d5d7eeae013a,0.01495464093911203
238,e9f7b28ec10e04705b9aa45b2705cfa887fd9e0493141ac9,0.004969052069208295
239,beb4aaaa89e0a0aebd60ad7605693c28d29d854794ce00ba,0.00267673990946196
240,beb4aaaa89e0a0ae57a44ef48fb269a6fb658201d19fbaab,0.0025859569267889576
241,755db3b5c5f74eb4b9032da8aa06e2e506b2dbab7b2dbc32,0.0020367519064050763
242,47e3664e12f3ce741ba5e0ce9a076479d614a67612f1f7ca,0.029331529635450698
243,f000950527a6feb6579fe676eed818bdba055bb5a5596f14,0.010073473740769359
244,f000950527a6feb6901baa6aa848fcf3434d8e3659b07003,0.046819855780172275
245,e9f7b28ec10e0470d5fa179a6216a969e0a645d11d00d098,0.2590298900996701
246,516ab81418ed215d2d894d6c94a7d71fb508570d1f990ae8,0.003439285797590545
247,516ab81418ed215db966be2c00eeff11fe31782a1f9ce038,0.004556501595560992
248,d8071a739aa75a3b9626263366c3cb2eb0b4cd1f7771bcf9,0.005465434500969738
249,755db3b5c5f74eb4ae3495216987f96e1270d78a8cb5ce53,0.002300214795555195
250,beb4aaaa89e0a0aef9e0d4b6afa58a280b8eed4cc80b5ec0,0.002692128614710311
251,f000950527a6feb60024a10da00254b9ecd25f25cd9f720d,0.026389764788671482
252,f000950527a6feb6c12d4fd0b1cc0890ca1b902e6aaf54d4,0.03591075128293557
253,f000950527a6feb67703facf3c15e67b347d6d88f22d39d7,0.008240560449752904
254,82750f1b9d122350a2001b59ba788ae14265c19eecf6b69d,0.01329214545216322
255,516ab81418ed215db145ce9ce27d6ec4d20f70be4fc14e7f,0.007317287264769145
256,d8071a739aa75a3b32b23e3cf17b451b2dcc3154959713d7,0.12201226342807829
257,8f19388cfd6e2b9c6fd54a8e2ced4dcd59a77ffb184150a1,0.006130688985852244
258,f000950527a6feb6d121d68000403ba01bbfb7813e9f7c51,0.07944826138089134
259,f000950527a6feb63a9ad00a9908b14fc0d4c114d6476d14,0.00955465096131221
260,f000950527a6feb67b5dacf6aae2414c30811093b5c86c2a,0.007299278480406552
261,d8071a739aa75a3be6468d4ad4c73622267e4ba516d85865,0.0052940764295285984
262,f000950527a6feb6e37f301295e094550e1508abcc6a293a,0.008513923015467953
263,f000950527a6feb624fe5a6554c8dc87bb35139edbe6a09c,0.012094679466444665
264,f000950527a6feb657008897cd327fbcd5d1d9977beb0069,0.679971799958758
265,f000950527a6feb6fc2f018153a7212c715bc79a012c7e44,0.0037218447819985954
266,ed38190adf12fceb0681919f43b852a69b66ee25b17fc990,0.002456927298563779
267,f000950527a6feb647487733888f9ec9e6051c686c1507d0,0.33419127113898506
268,f000950527a6feb6a8450b81629202ccb3da3cd4adc1d63d,0.027600528288881758
269,beb4aaaa89e0a0ae1de91e5d56ebbd2b4dd6377256149792,0.002413387610867565
270,f000950527a6feb6c0c58e09539f1ea8ab99e840a956142d,0.004718818020852804
271,f000950527a6feb6e5bf2efa71e21cb5b6748b8df794a0c7,0.0194222295036492
272,f000950527a6feb6e293f86ef10871bbe7e0e45d06a106bc,0.00532010389292865
273,e9f7b28ec10e04705f0536f1c761708f623cf12d832c6ef8,0.005420584180982453
274,beb4aaaa89e0a0aefbe81f839f815d706039f5340ac4c465,0.0030674653437099105
275,4a8fc4f3fb4d8a0ff4cf764e157fe266883c746ca93893f7,0.0022928843039403206
276,59b38c56de3836838e80ea4bc95954157a12294bea66c16c,0.9236353023194714
277,e9f7b28ec10e04702db3f725425efce2a039b4d33613cd95,0.025238989911288555
278,4a8fc4f3fb4d8a0fbe0768f27c2afe78777b969ef56c5240,0.0023549764572854638
279,f000950527a6feb6bec95d112e374676d606b61ac9463ca1,0.014401186225683735
280,516ab81418ed215dd024c512a1751704b3b2b45e6fe49181,0.008080607426271917
281,e9f7b28ec10e047094b8a6549ab934c01c0fbe3494884dea,0.005182857064218257
282,f000950527a6feb6cf3fb0ad6dd31d5790bde64c1fff6530,0.007035874982613389
283,8f19388cfd6e2b9c5b2c0fe672b7233cdc754c06041a6669,0.0021170467675489905
284,f000950527a6feb6393960b90efc1e09102da9985d693729,0.00939379653384446
285,f000950527a6feb67b7f32e1b0598ffc4143522254c87a45,0.005470405253759409
286,d8071a739aa75a3bebd00acd2f6aee2eaf95568289e00384,0.006237361569249509
287,743e550a617316d59daf3ba757b3fde01d1524946f04eb1d,0.0024735132812105736
288,f000950527a6feb63739cc297463255c568edec682e32ca2,0.04893895298140889
289,da8691b210adb3f6bc3ef45f2809e21e0c8f65df20212fb0,0.002213287176994855
290,f000950527a6feb6eb9d55fd94528d265a8aa75cbc58e501,0.007701688883385865
291,8f19388cfd6e2b9c688d2f8621bf00b6349751aa681a9485,0.0023543379142407085
292,516ab81418ed215dcebcb87235ec992d30d6b752167416c0,0.007083787824429913
293,beb4aaaa89e0a0aed5584c0774f90e018589bff425b25695,0.0031657118370034694
294,da8691b210adb3f64dc81b62b02307fd6e20569281198c23,0.0027221951921392595
295,4a8fc4f3fb4d8a0f10f6d6c384c092dc8717377c80aafa09,0.002305337095702456
296,59b38c56de38368345ade4b196b7747041e6a34750c132b8,0.672967764557211
297,ed38190adf12fceb73450e15c1619ec41ad9802c507520c7,0.0029165990083145155
298,47645761dc56bb8c56dcda3b478671bbb08cdace69840ff1,0.0026018780008604573
299,d8071a739aa75a3b38cff999ff74e59414b6c332b3539cd6,0.005250745687091804
300,59b38c56de383683ad6fb42a503c98fe976926e7b57fdbed,0.6222025577643133
301,8f19388cfd6e2b9cf0d4b36b1a68084e606862f31831bd32,0.0028604719153859054
302,f000950527a6feb6cf141fc4f6dd10af19178bd054d8a2da,0.005852908217462082
303,8f19388cfd6e2b9cc8e5ef831ae902f5de9976964cc2016a,0.0022524256041681623
304,f000950527a6feb657c9e3b7e7f9bdb776cb0ff9660fd96e,0.006881397714005651
305,da8691b210adb3f672274e4eb816e07a9c60f5da16eeb3db,0.0022546080873647794
306,9c7fa510616a68307fbc062a9be5f96871f21010724c6b63,0.0022732258748532344
307,d8071a739aa75a3be878cbd741b6a5d74029d6c42b4d7df5,0.005794747946915126
308,516ab81418ed215d7daf70133fd0edbdbaa1db857ae67233,0.0054152323174793075
309,ed38190adf12fceba15e53eca50d1d944ecb8db5cbe614e6,0.0033760865779466154
310,59b38c56de383683b5e01fdc86a260091991b4315e7a7188,0.008831733162882018
311,ed38190adf12fcebc5613e5de591e3fe6930f8a4a34b78e7,0.0038163689499340825
312,f000950527a6feb664152e848fda1e61f5cf1684ccb980e9,0.5064910883081237
313,e9f7b28ec10e047046c821525b1db97fcd1b9fda9d8000d5,0.005671465128845102
314,d8071a739aa75a3beb8b00f5408b2e374a18e979c0406ea1,0.005461177104026227
315,f000950527a6feb63fda46395c03d6e973f70148ba67e17f,0.005127609779726571
316,82750f1b9d122350b2073cd1a0d2745517ffffa7d8613f47,0.009210159065678186
317,f000950527a6feb63548d2398f59dbc0e4f58f80aa5222c1,0.04347959331823474
318,d8071a739aa75a3b98c178f531f1e9f3fb67858f468517c2,0.00440935574094445
319,f000950527a6feb6d0a8dc7588c754915e5cda23e46a4463,0.8545954743730434
320,d8071a739aa75a3b9d38ffe625d75a77d1afb896581837bd,0.010368959227497445
